customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
5355,Joshua Sanders,tuckerphilip@example.net,BA,2022-12-02,Basic,1599.57
5356,Joanna Lewis,wilsonbryce@example.org,AU,2022-10-29,Premium,2175.98
5357,Timothy Hernandez,alyssadiaz@example.org,CY,2023-12-01,Premium,1431.96
5358,Andrew Mitchell MD,sandersjohn@example.org,IN,2021-04-05,Premium,2655.36
5359,Jennifer Wright,ramirezdaniel@example.net,DO,2021-09-02,Premium,3741.36
5360,Patrick Nguyen,david93@example.org,KM,2022-07-05,Standard,3133.31
5361,Carlos Barron,ellen16@example.net,CH,2023-07-12,Premium,2022.23
5362,Michael Jones,tammymathews@example.net,PS,2024-07-18,Basic,4882.34
5363,Deborah Miller PhD,james70@example.org,VN,2023-11-21,Basic,4224.39
5364,Shawn Rivera,manuelosborne@example.org,GW,2023-12-17,Basic,2395.34
5365,Veronica Hill,kelsey60@example.com,SO,2025-09-10,Standard,3298.23
5366,Shelia Miller,pruittluke@example.com,ES,2024-07-23,Standard,4153.54
5367,Megan Washington,hodgeschase@example.com,SE,2021-05-30,Premium,367.89
5368,Lance Jackson,lwhite@example.org,NA,2022-01-07,Standard,3268.57
5369,Pamela Anderson,sandrawright@example.com,BN,2023-07-31,Premium,1422.61
5370,Scott Levy,zmiller@example.com,GD,2026-09-25,Premium,481.26
5371,David Mcintyre,mary83@example.com,NR,2022-11-27,Basic,3916.11
5372,Cindy Osborn,brandon33@example.com,SE,2020-01-31,Standard,237.44
5373,Ashley Whitaker,melissaperry@example.com,MU,2021-04-22,Standard,897.53
5374,Tony Olson,robert30@example.org,BE,2023-11-12,Premium,420.06
5375,Zachary Smith,heatherhopkins@example.org,IT,2021-02-12,Basic,153.79
5376,Christopher Johnson,shaunmiller@example.org,KZ,2022-10-27,Standard,1019.94
5377,Donna Holloway,ocarey@example.net,EC,2020-09-01,Premium,3228.11
5378,Virginia Warner,morgan54@example.org,SB,2023-10-14,Premium,1277.64
5379,Beth Sanchez,shelbysimon@example.net,GH,2024-12-08,Premium,4885.65
5380,Michael Thompson,caseychristina@example.com,VA,2020-11-05,Basic,319.89
5381,Mary Mora,lawrencewilliam@example.org,US,2023-01-05,Standard,323.84
5382,Deborah Weber,phillipthompson@example.org,IQ,2023-03-16,Standard,556.73
5383,Cameron Webb,derek73@example.org,FM,2024-08-30,Standard,141.55
5384,Cassie Huang,mcbridewendy@example.org,CY,2024-03-21,Standard,3783.23
5385,Jenna Grimes,kimberlylopez@example.com,ID,2021-12-02,Standard,2551.06
5386,Maurice Morgan,hendersonamy@example.org,KE,2022-03-03,Standard,3784.03
5387,Sherry Walker,usimmons@example.org,LK,2024-12-30,Basic,1843.6
5388,Erica Hernandez,tfoster@example.com,BI,2025-09-13,Premium,3543.02
5389,Brady Gaines,dominiquechavez@example.org,LK,2025-11-08,Premium,1723.46
5390,Anita Baker,xrivera@example.org,NG,2023-06-10,Basic,2567.53
5391,Michael Hodge,wendy16@example.com,LK,2025-08-15,Basic,4056.72
5392,Heather Harvey,davidcandice@example.com,TV,2025-03-21,Premium,216.06
5393,Clinton Gonzalez,tonya99@example.com,LA,2022-08-28,Standard,2437.07
5394,Jerry Smith,not-an-email,UZ,2020-08-16,Premium,1521.58
5395,Jeffrey Wilson,rharrison@example.net,IR,2020-08-14,Premium,3443.63
5396,Scott Frazier,tammyrodriguez@example.net,UA,2020-11-20,Premium,4437.5
5397,Jose Barnett,rangeljonathan@example.org,CA,2025-01-17,Premium,4768.81
5398,Matthew Garza,amber85@example.org,SD,2022-09-21,Premium,4433.57
5399,John Johnson,jared51@example.org,LB,2024-05-30,Basic,3305.68
5400,Victoria Fletcher,camerongonzales@example.org,UY,2023-11-25,Basic,889.13
5401,Amy Cooke,sarahgonzalez@example.com,IL,2024-01-16,Basic,2629.87
5402,Ian Green,johnfowler@example.net,DM,2022-09-04,Basic,3082.82
5403,Robert Stephens,hannahthomas@example.com,SR,2021-12-10,Basic,4658.11
5404,Leslie Swanson,kendra02@example.net,KI,2020-10-18,Standard,2292.65
5405,Justin Berry,avilaelizabeth@example.net,BS,2022-01-29,Premium,1761.2
5406,Todd Carlson,danielturner@example.org,ZA,2022-07-25,Standard,3155.01
5407,Daniel Holmes,orodriguez@example.com,PT,2022-07-05,Standard,296.06
5408,Angela Garcia,floresjohn@example.com,KZ,2024-02-25,Basic,3893.46
5409,Rebecca Guerra,iharrison@example.com,ME,2020-02-13,Standard,1271.64
5410,Larry Rocha,sylvia12@example.org,PH,2021-07-22,Basic,3073.7
5411,Linda Chase,chowell@example.org,UG,2024-09-25,Premium,2877.81
5412,Dr. Denise Spencer,chloebrown@example.org,KH,2022-07-22,Standard,577.29
5413,Timothy Chen,julia86@example.net,IL,2022-04-06,Premium,798.85
5414,Stephen Stephenson,daniellecooper@example.org,PG,2022-12-12,Standard,2780.97
5415,Aaron Myers,hamiltonkenneth@example.org,SR,2025-11-05,Premium,2544.67
5416,Denise Perez,ymartinez@example.com,LU,2025-01-26,Standard,1637.22
5417,Robert Chen,christopher25@example.net,GB,2021-09-08,Standard,891.22
5418,Craig Byrd,robinsonmark@example.com,DK,2020-05-15,Standard,2924.91
5419,Cheryl Shepard,christinefrey@example.com,SG,2023-01-16,Standard,537.22
5420,Elizabeth Mahoney,christina19@example.com,PT,2021-04-18,Premium,3582.21
5421,Kayla Myers,donaldmarquez@example.net,IR,2022-06-15,Standard,1363.93
5422,Christina Sullivan,ddavis@example.org,NZ,2021-05-11,Standard,4894.57
5423,Mark Harper,michael39@example.com,MN,2022-03-23,Standard,3286.43
5424,Keith Gilbert,catherinemedina@example.org,BH,2024-11-02,Premium,4705.16
5425,Michele Meyer,heather41@example.com,TT,2023-08-22,Basic,2492.47
5426,Lisa Gaines,collinsashlee@example.org,IN,2021-03-23,Standard,4309.12
5427,David Bowen,rileysteven@example.com,CY,2020-12-14,Standard,2104.26
5428,Troy Ward,antonio05@example.org,CH,2021-11-13,Basic,4593.99
5429,Mr. William Tyler,michealmccall@example.com,MU,2024-01-07,Premium,2260.06
5430,Crystal Oconnell,mhudson@example.com,LI,2025-08-08,Basic,4239.69
5431,Lauren Foster,katie19@example.com,AO,2020-06-17,Standard,1931.05
5432,Tracy Ramirez,ugarcia@example.org,IR,2022-12-04,Basic,2124.65
5433,Kathryn Palmer,donaldmatthews@example.com,BT,2020-09-16,Standard,1387.85
5434,Allen White,bradley14@example.com,IE,2024-07-16,Basic,309.11
5435,Jill Jensen,ericksonyvette@example.com,CN,2025-06-01,Basic,379.59
5436,Melissa Johnson,scooper@example.com,KW,2021-06-11,Premium,3528.75
5437,Diane Summers,jamesmorrow@example.org,ZW,2022-04-05,Basic,138.92
5438,Stacey Delacruz,,JP,2023-05-07,Premium,1524.24
5439,Kristin Phillips,blakehenderson@example.org,NA,2023-05-15,Premium,2893.66
5440,Mary Stevenson,harrisdanielle@example.net,HN,2023-12-21,Premium,1192.95
5441,Timothy Sanford,ostevenson@example.org,GA,2025-03-30,Standard,3378.84
5442,Cynthia Potter,kruegerjade@example.com,CG,2021-09-15,Standard,2382.8
5443,Sandra Garcia,christopherreyes@example.org,NZ,2023-04-13,Basic,2722.07
5444,Tonya Jones,omurray@example.net,SK,2023-12-28,Standard,634.68
5445,Robert Johnson,mooremolly@example.net,TH,2020-09-05,Premium,3685.71
5446,Kenneth Castillo,townsenddonald@example.net,MK,2021-06-12,Standard,3864.26
5447,Cynthia Howard,joseph11@example.net,TD,2022-09-12,Premium,2067.45
5448,Theodore Hayes,alexandrawright@example.net,ME,2024-02-02,Premium,1654.7
5449,Alan Moore,tammy20@example.org,BN,2022-05-09,Basic,2482.85
5450,Bernard Flores,guzmanandrew@example.org,VU,2022-11-06,Basic,3732.3
5451,Brenda Jacobson,christinayoung@example.net,BT,2024-01-18,Premium,1464.04
5452,Karen Robinson,seancordova@example.com,GM,2020-02-23,Premium,2770.9
5453,Michael Trevino,barbara68@example.net,TR,2025-09-08,Standard,813.02
5454,Justin Kelley,jocelyn01@example.org,KZ,2024-03-23,Premium,1668.91
5455,Miss Stephanie Middleton,erika44@example.net,KR,2025-07-14,Premium,4940.27
5456,Jeremy Brown,lindseymadison@example.net,PT,2022-12-12,Standard,405.76
5457,Chad Garcia,nbryant@example.net,BF,2020-01-31,Standard,3968.84
5458,Nicole Burton,audreyjohnson@example.org,EE,2020-10-20,Standard,1145.76
5459,Nathaniel Hall,wanderson@example.org,BG,2020-01-14,Premium,4353.3
5460,Sierra Gibson,lisa75@example.com,CI,2025-12-03,Basic,2172.31
5461,Anthony Brown,pcarrillo@example.net,GH,2020-12-07,Standard,3214.87
5462,Christopher Bailey,bhughes@example.net,VU,2021-03-31,Premium,794.52
5463,Christopher Mitchell,coreyclark@example.com,MM,2023-09-01,Standard,2084.84
5464,Kristina Fowler,suzanne56@example.org,BI,2023-06-18,Standard,4381.5
5465,Timothy Nguyen,silvajessica@example.com,KG,2023-06-24,Standard,4369.32
5466,Jacob Clark,mpatterson@example.com,PS,2020-06-13,Basic,1149.11
5467,Samantha Bailey,xmcconnell@example.net,MH,2023-05-02,Standard,1001.98
5468,Whitney Kim,rachel57@example.com,RS,2023-04-05,Premium,552.96
5469,Jason Diaz,fostercarol@example.net,NG,2020-01-10,Standard,1775.89
5470,Andrea Brooks,edwardsderrick@example.com,NG,2025-07-16,Standard,906.21
5471,Shane Coleman,fbernard@example.net,MK,2023-01-07,Standard,4715.51
5472,Amber Frank,arussell@example.net,YE,2020-04-11,Standard,2429.95
5473,Rachael Poole,anthony41@example.com,CV,2022-05-03,Basic,3940.9
5474,Scott Soto,anthonymendez@example.org,LT,2024-07-29,Basic,2240.24
5475,Reginald Walker,thompsonlisa@example.net,JM,2021-01-17,Basic,2894.55
5476,Veronica Koch,rachaelgray@example.com,WS,2021-08-04,Premium,2848.45
5477,Kayla Baker,umccoy@example.net,BY,2020-07-29,Basic,1072.94
5478,Erin Wood,jessicapayne@example.org,ZM,2020-10-15,Basic,3373.02
5479,Jonathan Guerrero,hamiltonmichael@example.com,KH,2025-12-08,Basic,808.62
5480,Briana Pierce,upearson@example.org,X1!,2023-11-20,Basic,4933.2
5481,Amanda Kelley,wcontreras@example.net,PK,2025-12-12,Basic,3739.9
5482,Bobby English,ballen@example.org,TM,2021-06-30,Basic,3692.32
5483,Tanya Brown,campbellwanda@example.com,UY,2023-04-04,Premium,837.48
5484,Ashley Pena,bryan59@example.com,MM,2024-07-05,Standard,4675.72
5485,Thomas Gay,caroline42@example.org,AM,2024-08-28,Standard,4335.08
5486,Michael Stein,walterjacob@example.net,NE,2024-04-17,Premium,3980.88
5487,Sandra Payne,markjohnson@example.com,KR,2021-12-03,Basic,2091.29
5488,Barbara Williams MD,mary70@example.com,TT,2020-09-18,Basic,3639.2
5489,Alyssa Mathews,qdavis@example.com,TZ,2025-12-20,Standard,4722.29
5490,Jacob Garcia,kristin83@example.com,US,2021-08-26,Premium,3208.04
5491,Heather Gallegos,toddmclaughlin@example.net,NE,2021-11-17,Basic,4850.34
5492,Stacey Perry,hooverpaul@example.net,SV,2023-07-01,Premium,278.78
5493,Jessica Smith,tylermartinez@example.org,DO,2025-05-06,Basic,4897.26
5494,Billy Taylor,michael96@example.net,CG,2024-04-08,Standard,3512.59
5495,Christine Green,nicole85@example.net,HR,2022-01-02,Premium,3044.62
5496,Ian Delacruz,brittany13@example.net,SR,2022-07-16,Premium,1805.62
5497,Kendra Harrell,hoffmanchristopher@example.net,FM,2024-05-30,Premium,4861.55
5498,Barbara Hall,qbishop@example.org,GE,2025-02-16,Basic,4780.01
5499,Christopher Miller,dsmith@example.org,CY,2021-03-18,Standard,4087.52
5500,Mr. David Reese,nmalone@example.net,BB,2022-12-08,Premium,1579.53
5501,Cheryl Meza,jillrivas@example.org,EG,2025-01-18,Standard,2560.22
5502,Joseph Hopkins,michellerodriguez@example.com,SG,2025-04-10,Premium,3526.65
5503,Annette Gilmore,thomas04@example.org,SV,2024-08-27,Basic,4995.34
5504,Leslie Smith PhD,williammartin@example.com,BY,2025-03-21,Standard,2110.9
5505,Kimberly Harrington,melissaglover@example.org,SA,2022-12-28,Standard,4158.11
5506,David Walker,francojoanne@example.com,TO,2022-12-14,Standard,2663.53
5507,Margaret Jimenez,johnreed@example.org,HT,2021-01-08,Standard,655.56
5508,Christopher Miller,melissa97@example.net,NL,2022-06-14,Premium,2348.24
5509,Mrs. Angela Cruz MD,butlerbradley@example.org,CD,2023-04-26,Standard,966.79
5510,Jim Hampton,ureynolds@example.net,ZW,2024-12-09,Basic,897.02
5511,Jasmine Clayton,darrenhorton@example.net,LT,2022-01-10,Standard,1969.66
5512,Ashley Nelson,sweaver@example.net,LR,2020-04-06,Basic,3473.9
5513,Justin Wilkinson,,MK,2020-02-29,Standard,3207.13
5514,Lauren Moss,staylor@example.com,CY,2021-08-18,Basic,3139.84
5515,Donna King,victoria17@example.com,NG,2023-12-14,Premium,4977.28
5516,Aaron Baker,snguyen@example.com,IL,2021-05-20,Premium,539.23
5517,Heidi Collins,yatesjocelyn@example.org,LB,2021-10-30,Premium,3119.68
5518,Nicole Ferguson,uevans@example.org,TJ,2020-10-21,Standard,608.01
5519,Danielle Zavala,shebert@example.org,BO,2023-08-30,Basic,3783.46
5520,Courtney Kim,hpeterson@example.org,VE,2021-06-04,Basic,588.54
5521,Dr. Casey Waters,xrojas@example.com,CZ,2021-04-15,Standard,2566.47
5522,Zachary Arellano,moranmelissa@example.net,GE,2020-12-23,Premium,3371.78
5523,Dwayne Taylor,theresafoley@example.org,BD,2021-08-25,Standard,1138.17
5524,Linda Reed,rwilliams@example.org,NP,2022-09-01,Standard,2802.78
5525,Thomas Munoz,nhurley@example.org,MR,2021-06-01,Premium,1058.25
5526,Kiara Moon MD,rdiaz@example.net,EE,2020-12-15,Standard,4757.7
5527,Caitlin Miller,lauren51@example.net,BH,2025-10-24,Standard,4841.32
5528,Jordan Mccarthy,roserhonda@example.net,VN,2023-05-04,Standard,2123.38
5529,Kathleen Oneal,justindeleon@example.org,NG,2021-08-15,Basic,3548.79
5530,Thomas Mcgee,matthew43@example.org,JM,2021-07-13,Basic,2039.46
5531,Brett Larson,colleennelson@example.net,GQ,2023-05-20,Standard,3932.76
5532,Charles Rowe,glennchloe@example.org,KZ,2025-08-29,Basic,1489.66
5533,Courtney Bennett,denniswong@example.org,KM,2024-06-10,Basic,1396.05
5534,Kathleen Yu,jonathan83@example.net,LK,2023-02-04,Standard,3399.17
5535,Dr. Bradley Stein,tyler89@example.com,US,2020-03-03,Premium,4510.92
5536,Eric Rodriguez,thomasmartin@example.com,JP,2025-11-27,Standard,260.11
5537,Zachary Alexander,kellylisa@example.net,GE,2023-11-28,Premium,851.54
5538,Krystal Snyder,daniel65@example.org,CD,2020-07-05,Standard,4219.77
5539,Jaime Phillips,waltonsteven@example.com,BH,2025-04-10,Basic,4118.17
5540,Courtney Price,megan51@example.org,AU,2020-09-13,Basic,1655.61
5541,Jason Medina,pcallahan@example.net,PY,2020-02-12,Premium,4799.89
5542,Devin Yates,mcgeeamy@example.com,SC,2025-12-17,Standard,1284.97
5543,Scott Frost,thompsonlinda@example.net,DJ,2020-06-12,Standard,1044.04
5544,Samuel Stanton,marcia12@example.net,HR,2021-02-24,Basic,2027.26
5545,Seth Friedman,brownoscar@example.org,OM,2023-02-16,Premium,4026.53
5546,Richard Nunez,ericamoore@example.org,TR,2020-02-23,Basic,2202.6
5547,Steve Long,troy31@example.com,UY,2020-12-15,Basic,2013.02
5548,Steven Farley,clarkmatthew@example.com,AE,2020-07-21,Basic,951.21
5549,Caitlin Velazquez,qmoore@example.com,NO,2025-07-20,Standard,2634.66
5550,Ryan Jackson,fprice@example.com,BA,2022-09-17,Standard,1231.75
5551,Robert Carney,sheila24@example.net,TW,2022-08-22,Basic,4025.74
5552,Kyle Simmons,michaelmunoz@example.net,BF,2021-01-09,Basic,680.03
5553,Bradley Wilkinson,pwilliams@example.org,JP,2022-04-02,Basic,3942.98
5554,Lisa Gaines,cesarpatterson@example.org,MG,2025-02-06,Basic,4591.66
5555,Stephen Knight,jacob11@example.net,DZ,2022-04-12,Basic,879.36
5556,Diana White,davisandrew@example.net,IL,2024-05-20,Standard,1098.44
5557,Lisa Mccormick,bmonroe@example.net,SG,2021-04-13,Premium,225.64
5558,Nicole Stafford,ronaldflores@example.net,TJ,2021-06-11,Premium,3181.58
5559,Joann Cunningham,wgreen@example.net,JP,2022-09-09,Basic,849.94
5560,Maria Brown,jason82@example.com,LR,2025-07-13,Basic,3567.12
5561,William Mercado,bryan78@example.net,NR,2022-06-03,Premium,2901.79
5562,Mr. Evan Brown,cookadam@example.com,OM,2025-06-11,Premium,3737.46
5563,Stacey Green,rodriguezstephanie@example.net,GN,2023-02-18,Premium,4918.73
5564,Regina Gutierrez,brewerdawn@example.net,UA,2024-01-28,Basic,3194.36
5565,Daniel Yoder,wileyjennifer@example.net,VU,2020-12-04,Standard,1014.12
5566,Logan Cruz,charles87@example.com,PG,2025-10-07,Basic,4499.76
5567,Christopher Hart,nicholaswalker@example.net,AO,2020-05-01,Standard,1049.76
5568,Jason Tyler,howelltimothy@example.net,TM,2020-05-22,Premium,3658.93
5569,Andrea Brown,hsnyder@example.org,MW,2024-12-26,Standard,3874.92
5570,Brittany Blair,bill17@example.org,ET,2023-05-30,Basic,353.57
5571,Tiffany Washington,qgarcia@example.com,PK,2025-04-22,Premium,4681.38
5572,Karen Wolfe,orobinson@example.org,NI,2023-07-19,Basic,213.39
5573,Jillian Lynch,dcollins@example.org,BD,2024-10-23,Basic,4348.0
5574,Lee Pearson,not-an-email,UG,2020-02-05,Premium,2349.73
5575,Jose Anderson,ejames@example.net,AG,2024-02-18,Basic,701.15
5576,Thomas Hartman,fwilliams@example.org,AO,2022-04-08,Premium,1484.07
5577,Nicole Anderson,jacksonrandy@example.org,VE,2020-08-07,Premium,554.61
5578,Patrick Martinez,juarezpatricia@example.org,ES,2020-04-01,Standard,4238.66
5579,Derrick Chapman,pattonruth@example.com,VE,2022-04-09,Premium,2014.92
5580,Austin Roberson,campbellkevin@example.org,NO,2023-02-09,Standard,3997.66
5581,Chase Hernandez,bradleyjonathan@example.org,UA,2021-05-17,Standard,460.52
5582,Jasmin Reynolds,danielvillanueva@example.com,AO,2025-08-14,Basic,473.93
5583,Gabriel Nash,cstewart@example.org,MA,2025-03-15,Basic,2157.54
5584,Stephanie Miller,ruthbass@example.com,ZW,2021-08-26,Standard,3204.4
5585,John Reed,aaron24@example.org,ID,2023-02-24,Standard,4061.89
5586,Daniel Hanna,jeremykeller@example.net,LI,2023-11-27,Premium,1563.9
5587,Tommy Anthony,ericmoore@example.com,BW,2021-09-21,Premium,3332.37
5588,Marcia Smith,osbornerobert@example.com,ES,2024-02-21,Basic,3072.61
5589,Eric Wilkerson,williamburns@example.org,SB,2024-09-17,Premium,674.31
5590,Amanda Flowers,cheryl30@example.net,TT,2025-06-21,Standard,4969.32
5591,Sean Todd,ythompson@example.org,ZM,2025-06-26,Standard,4975.09
5592,Lisa Hamilton,megan91@example.net,BB,2020-12-09,Basic,2777.77
5593,Barbara Perry,michelle58@example.com,ES,2021-07-17,Premium,2656.57
5594,John Love,sanchezlisa@example.net,PG,2021-10-29,Standard,4640.26
5595,Christopher Shaw,cynthiathompson@example.com,GM,2020-08-31,Premium,3069.94
5596,Carrie Mcdonald,usimmons@example.com,TW,2020-11-15,Basic,212.89
5597,Bethany Callahan,tina45@example.net,IS,2024-05-26,Basic,3828.71
5598,Nicholas Cortez,dawnatkinson@example.org,MV,2023-11-19,Premium,4347.68
5599,Stephanie Elliott,rachel38@example.net,EC,2022-06-29,Premium,4503.0
5600,William Torres,jennifer35@example.com,NI,2025-11-24,Premium,1704.94
5601,Casey Juarez,xcabrera@example.com,SV,2023-02-01,Premium,508.87
5602,Madison Beck,maureenmendez@example.org,CG,2022-03-18,Basic,4705.26
5603,Julie Sanders,mcculloughemily@example.com,AG,2021-03-18,Standard,1440.97
5604,Brandon Schaefer,kaitlyn81@example.net,MU,2020-08-05,Premium,4770.82
5605,Hayden Lynch,anawilson@example.net,PL,2025-01-09,Standard,3569.61
5606,Gail Ray,bennettrachel@example.com,DZ,2025-04-01,Basic,1542.17
5607,Jeffrey Newton,davidlang@example.org,AZ,2022-03-09,Basic,4064.16
5608,Sandra Brown,kenneth00@example.org,PK,2023-12-07,Standard,2612.02
5609,Adrian Brooks,jknight@example.com,BA,2022-12-05,Standard,4619.51
5610,Adam Chen,patrickgonzalez@example.org,MX,2022-06-24,Standard,947.5
5611,Darrell Davidson,parkerchristian@example.org,PK,2024-11-09,Basic,4245.58
5612,Kathryn Castaneda,rriddle@example.org,IQ,2022-01-14,Basic,1477.31
5613,Jessica Woodard,brittanyjohnson@example.com,SV,2025-02-06,Standard,604.18
5614,James Rodriguez,williamharris@example.net,SD,2025-12-19,Basic,1626.77
5615,Jonathan Erickson,hannahbarber@example.com,KR,2025-03-25,Premium,4773.43
5616,Duane Wells,angelasilva@example.com,LU,2025-03-25,Standard,2224.01
5617,Leah Owen,denisecook@example.net,PK,2020-10-19,Standard,2176.31
5618,Leah White,matthew40@example.net,CF,2025-06-22,Basic,1431.2
5619,Alex Rodriguez,wwilson@example.com,PE,2025-08-16,Standard,3152.26
5620,Jacqueline Knight,griffithscott@example.net,ST,2023-02-28,Basic,1976.92
5621,Vanessa Jordan,melissalewis@example.net,LU,2022-04-13,Premium,2879.0
5622,Monica Smith,destinyrojas@example.org,UG,2024-10-21,Standard,4499.68
5623,Sharon Wood,shawnshort@example.net,AE,2022-01-03,Premium,2302.08
5624,Ian Collins,hroman@example.org,BY,2021-04-23,Premium,4794.68
5625,Jeremy Martinez,elizabethdiaz@example.org,NG,2024-06-05,Standard,2975.66
5626,Justin Thompson,christopher69@example.com,KR,2020-11-07,Standard,3059.02
5627,Joshua Jones DVM,mariosutton@example.net,GM,2021-04-27,Basic,4756.85
5628,Kayla Silva,sloankrista@example.com,SO,2022-02-02,Basic,1826.04
5629,Carrie Hamilton,blewis@example.com,FJ,2025-05-18,Premium,661.78
5630,Caleb Miller,aarongreene@example.org,SY,2024-01-15,Standard,2204.0
5631,Miranda Alvarez,eric77@example.com,CA,2022-07-10,Premium,1852.95
5632,Jeremiah Taylor,vcallahan@example.com,AZ,2021-11-20,Premium,1154.4
5633,Kevin Sutton,wendypayne@example.net,MY,2024-12-16,Standard,1922.62
5634,Denise Miller,lorraine33@example.org,BS,2023-02-08,Standard,699.29
